fk_id_innovation_info,fk_id_ext_partner,"role"
140,659,"Contibutor"
140,113,"Leader"
141,697,"Contibutor"
141,1847,"Contibutor"
141,650,"Contibutor"
141,113,"Leader"
142,1859,"Contibutor"
142,707,"Contibutor"
142,113,"Leader"
143,349,"Contibutor"
143,974,"Contibutor"
143,108,"Leader"
144,1398,"Contibutor"
144,1767,"Contibutor"
144,108,"Leader"
145,108,"Contibutor"
145,960,"Contibutor"
145,975,"Contibutor"
145,1470,"Leader"
146,108,"Contibutor"
146,690,"Contibutor"
146,108,"Leader"
147,108,"Contibutor"
147,973,"Contibutor"
147,108,"Leader"
148,108,"Contibutor"
148,108,"Leader"
149,110,"Contibutor"
149,110,"Leader"
150,1805,"Contibutor"
150,2000,"Contibutor"
150,110,"Leader"
151,106,"Contibutor"
151,1849,"Contibutor"
151,106,"Leader"
152,951,"Contibutor"
152,954,"Contibutor"
152,973,"Contibutor"
152,954,"Leader"
153,951,"Contibutor"
153,954,"Contibutor"
153,1078,"Contibutor"
153,973,"Contibutor"
153,108,"Leader"
154,954,"Contibutor"
155,954,"Contibutor"
155,108,"Leader"
156,104,"Contibutor"
156,1078,"Contibutor"
156,973,"Contibutor"
156,954,"Contibutor"
156,530,"Contibutor"
157,1186,"Contibutor"
157,973,"Contibutor"
157,486,"Contibutor"
157,951,"Contibutor"
157,954,"Leader"
158,530,"Contibutor"
158,951,"Contibutor"
158,973,"Contibutor"
158,1078,"Contibutor"
159,954,"Contibutor"
159,372,"Contibutor"
159,108,"Leader"
160,1065,"Contibutor"
160,118,"Leader"
161,954,"Contibutor"
162,110,"Contibutor"
162,1631,"Contibutor"
162,694,"Contibutor"
162,113,"Contibutor"
162,699,"Contibutor"
162,1688,"Leader"
163,112,"Contibutor"
163,123,"Contibutor"
163,273,"Contibutor"
163,556,"Leader"
164,429,"Contibutor"
164,119,"Leader"
165,1688,"Contibutor"
165,699,"Contibutor"
165,1631,"Contibutor"
165,694,"Contibutor"
165,1662,"Contibutor"
165,1767,"Leader"
976,63,"Contibutor"
976,4327,"Contibutor"
976,4300,"Contibutor"
976,4366,"Contibutor"
976,113,"Leader"
166,107,"Contibutor"
167,491,"Contibutor"
167,1606,"Contibutor"
167,1676,"Contibutor"
167,104,"Leader"
168,104,"Contibutor"
168,1606,"Contibutor"
168,1676,"Leader"
997,104,"Contibutor"
997,1606,"Contibutor"
997,1676,"Contibutor"
169,1606,"Contibutor"
169,104,"Leader"
998,1606,"Contibutor"
998,109,"Contibutor"
998,2596,"Contibutor"
998,2586,"Contibutor"
998,279,"Contibutor"
998,104,"Leader"
170,1606,"Contibutor"
170,104,"Leader"
999,1606,"Contibutor"
999,238,"Contibutor"
999,1018,"Contibutor"
999,2597,"Contibutor"
171,104,"Leader"
1000,1018,"Contibutor"
1000,2586,"Contibutor"
1000,2597,"Contibutor"
1000,104,"Contibutor"
1000,1780,"Leader"
172,87,"Contibutor"
172,108,"Leader"
173,87,"Contibutor"
173,108,"Leader"
174,960,"Contibutor"
174,945,"Contibutor"
175,491,"Contibutor"
175,294,"Contibutor"
175,363,"Contibutor"
176,119,"Contibutor"
176,110,"Leader"
177,119,"Contibutor"
177,110,"Leader"
178,1859,"Contibutor"
178,108,"Leader"
179,2280,"Contibutor"
179,1686,"Contibutor"
179,108,"Leader"
180,112,"Contibutor"
180,107,"Contibutor"
180,106,"Contibutor"
180,538,"Contibutor"
180,110,"Leader"
181,954,"Contibutor"
181,973,"Contibutor"
181,108,"Contibutor"
181,951,"Contibutor"
182,108,"Contibutor"
182,954,"Contibutor"
182,1078,"Leader"
183,108,"Contibutor"
183,973,"Contibutor"
183,486,"Contibutor"
183,951,"Contibutor"
183,954,"Leader"
184,108,"Contibutor"
184,902,"Contibutor"
184,951,"Contibutor"
184,973,"Contibutor"
184,1078,"Contibutor"
184,530,"Leader"
185,110,"Contibutor"
185,113,"Contibutor"
185,119,"Leader"
186,594,"Contibutor"
186,1653,"Contibutor"
186,2251,"Contibutor"
186,2201,"Contibutor"
187,106,"Contibutor"
187,110,"Leader"
188,86,"Contibutor"
188,93,"Contibutor"
188,113,"Leader"
189,513,"Leader"
190,110,"Contibutor"
190,1913,"Contibutor"
190,1689,"Contibutor"
190,310,"Contibutor"
190,590,"Leader"
191,1913,"Contibutor"
191,2293,"Contibutor"
191,110,"Leader"
192,1913,"Contibutor"
192,1656,"Contibutor"
192,1660,"Contibutor"
192,1760,"Contibutor"
192,1689,"Contibutor"
192,110,"Leader"
193,966,"Contibutor"
193,109,"Leader"
1001,966,"Contibutor"
1001,944,"Contibutor"
1001,1008,"Contibutor"
1001,2606,"Contibutor"
1001,93,"Contibutor"
1001,109,"Leader"
1557,1039,"Contibutor"
1557,966,"Contibutor"
1557,944,"Contibutor"
1557,2606,"Contibutor"
1557,93,"Contibutor"
1557,109,"Leader"
194,163,"Contibutor"
194,109,"Leader"
1002,163,"Contibutor"
1002,93,"Contibutor"
1002,2582,"Contibutor"
1002,2573,"Contibutor"
1002,2680,"Contibutor"
1002,109,"Leader"
1558,93,"Contibutor"
1558,1112,"Contibutor"
1558,2582,"Contibutor"
1558,2680,"Contibutor"
1558,109,"Leader"
197,109,"Contibutor"
197,109,"Leader"
1003,1631,"Contibutor"
1003,109,"Leader"
1559,109,"Contibutor"
1559,1631,"Contibutor"
1559,109,"Leader"
198,104,"Contibutor"
198,109,"Contibutor"
198,109,"Leader"
1004,966,"Contibutor"
1004,1821,"Contibutor"
1004,632,"Contibutor"
1004,2600,"Contibutor"
1004,419,"Contibutor"
1004,109,"Leader"
1560,104,"Contibutor"
1560,109,"Contibutor"
1560,966,"Contibutor"
1560,1821,"Contibutor"
1560,419,"Contibutor"
1560,109,"Leader"
199,273,"Contibutor"
199,1018,"Contibutor"
199,1078,"Contibutor"
199,439,"Contibutor"
199,203,"Contibutor"
199,104,"Leader"
200,1018,"Contibutor"
200,690,"Contibutor"
200,414,"Contibutor"
200,104,"Leader"
201,104,"Contibutor"
201,104,"Leader"
1005,104,"Contibutor"
1005,104,"Leader"
202,1018,"Contibutor"
202,273,"Contibutor"
202,305,"Contibutor"
202,104,"Leader"
203,305,"Contibutor"
203,104,"Leader"
1006,305,"Contibutor"
1006,1768,"Contibutor"
1006,2574,"Contibutor"
1006,2587,"Contibutor"
1006,104,"Leader"
204,93,"Contibutor"
204,1599,"Contibutor"
204,1460,"Contibutor"
204,104,"Contibutor"
204,651,"Contibutor"
205,1018,"Contibutor"
205,273,"Contibutor"
205,104,"Leader"
1007,1018,"Contibutor"
1007,273,"Contibutor"
1007,2584,"Contibutor"
1007,104,"Leader"
206,557,"Contibutor"
206,294,"Contibutor"
206,432,"Contibutor"
206,104,"Leader"
1008,557,"Contibutor"
1008,294,"Contibutor"
1008,432,"Contibutor"
1008,1075,"Contibutor"
1008,2342,"Contibutor"
1008,104,"Leader"
207,104,"Contibutor"
207,104,"Leader"
1009,104,"Contibutor"
1009,104,"Leader"
208,439,"Contibutor"
208,104,"Leader"
1010,439,"Contibutor"
1010,1780,"Contibutor"
1010,238,"Contibutor"
1010,2593,"Contibutor"
1010,2332,"Contibutor"
1010,104,"Leader"
209,1018,"Contibutor"
209,1470,"Contibutor"
209,104,"Leader"
1011,1018,"Contibutor"
1011,1470,"Contibutor"
1011,2597,"Contibutor"
1011,439,"Contibutor"
1011,394,"Contibutor"
1011,104,"Leader"
210,1024,"Contibutor"
210,739,"Leader"
1012,1024,"Contibutor"
1012,693,"Contibutor"
1012,739,"Leader"
211,305,"Contibutor"
211,104,"Leader"
212,1676,"Contibutor"
212,104,"Leader"
1013,1676,"Contibutor"
1013,1780,"Contibutor"
1013,2597,"Contibutor"
1013,104,"Leader"
213,104,"Contibutor"
213,104,"Leader"
1014,104,"Contibutor"
1014,104,"Leader"
214,104,"Leader"
1015,1780,"Contibutor"
1015,2595,"Contibutor"
1015,104,"Leader"
215,104,"Contibutor"
215,104,"Leader"
1016,104,"Contibutor"
1016,1738,"Contibutor"
1016,1018,"Contibutor"
1016,238,"Contibutor"
1016,1780,"Contibutor"
1016,104,"Leader"
216,104,"Contibutor"
216,104,"Leader"
1017,104,"Contibutor"
1017,1692,"Contibutor"
1017,1738,"Contibutor"
1017,104,"Leader"
217,104,"Contibutor"
217,104,"Leader"
218,104,"Contibutor"
218,104,"Leader"
1018,104,"Contibutor"
1018,104,"Leader"
219,2056,"Contibutor"
219,104,"Leader"
1019,2056,"Contibutor"
1019,2576,"Contibutor"
1019,2596,"Contibutor"
1019,104,"Leader"
220,104,"Contibutor"
220,104,"Leader"
1020,1606,"Contibutor"
1020,104,"Leader"
1021,113,"Contibutor"
1021,4144,"Contibutor"
1021,363,"Contibutor"
221,113,"Contibutor"
221,1966,"Leader"
222,113,"Contibutor"
222,113,"Leader"
1022,500,"Contibutor"
1022,582,"Contibutor"
1022,659,"Contibutor"
1022,697,"Leader"
223,646,"Contibutor"
223,674,"Contibutor"
223,673,"Contibutor"
223,107,"Leader"
1023,674,"Contibutor"
1023,518,"Contibutor"
1023,107,"Leader"
224,674,"Contibutor"
224,107,"Leader"
1024,1748,"Contibutor"
1025,1898,"Contibutor"
1025,113,"Leader"
225,1898,"Contibutor"
225,113,"Leader"
1561,1889,"Contibutor"
1561,146,"Contibutor"
1561,79,"Contibutor"
1561,1862,"Contibutor"
1561,113,"Leader"
226,1889,"Contibutor"
226,146,"Contibutor"
226,79,"Contibutor"
226,1862,"Contibutor"
226,113,"Leader"
1562,2209,"Contibutor"
1562,697,"Contibutor"
1562,113,"Leader"
227,2209,"Contibutor"
227,113,"Leader"
1026,674,"Contibutor"
1026,107,"Leader"
228,674,"Contibutor"
228,107,"Leader"
229,674,"Contibutor"
229,107,"Leader"
230,673,"Contibutor"
230,113,"Leader"
231,106,"Contibutor"
231,12,"Contibutor"
231,1839,"Contibutor"
231,109,"Contibutor"
232,110,"Contibutor"
232,113,"Contibutor"
232,119,"Leader"
233,1631,"Contibutor"
233,1821,"Contibutor"
233,112,"Leader"
234,1018,"Contibutor"
234,104,"Leader"
235,1018,"Contibutor"
235,104,"Leader"
236,1078,"Contibutor"
236,104,"Leader"
237,104,"Contibutor"
237,1078,"Leader"
238,104,"Contibutor"
238,203,"Leader"
239,1839,"Contibutor"
239,1036,"Contibutor"
239,739,"Contibutor"
240,2230,"Contibutor"
240,109,"Leader"
1027,2230,"Contibutor"
1027,690,"Contibutor"
1027,104,"Contibutor"
1027,2230,"Leader"
1563,690,"Contibutor"
1563,109,"Contibutor"
1563,2230,"Leader"
241,1766,"Contibutor"
241,106,"Leader"
242,727,"Contibutor"
242,106,"Leader"
243,109,"Contibutor"
243,109,"Leader"
244,693,"Contibutor"
244,1114,"Contibutor"
244,109,"Leader"
245,109,"Contibutor"
246,104,"Contibutor"
246,104,"Leader"
247,739,"Contibutor"
247,104,"Leader"
249,110,"Contibutor"
249,110,"Leader"
250,1892,"Contibutor"
250,110,"Leader"
251,104,"Contibutor"
251,104,"Leader"
252,104,"Contibutor"
252,104,"Leader"
253,1662,"Contibutor"
253,1985,"Contibutor"
254,109,"Contibutor"
254,104,"Contibutor"
254,690,"Leader"
1028,109,"Contibutor"
1028,104,"Contibutor"
1028,690,"Leader"
255,1924,"Contibutor"
255,109,"Leader"
256,1924,"Contibutor"
256,109,"Leader"
257,727,"Contibutor"
257,106,"Leader"
258,727,"Contibutor"
258,106,"Leader"
259,727,"Contibutor"
259,106,"Leader"
260,104,"Contibutor"
260,959,"Leader"
261,693,"Contibutor"
261,109,"Leader"
262,568,"Contibutor"
262,113,"Leader"
1564,1892,"Contibutor"
1564,1850,"Contibutor"
1564,1871,"Contibutor"
1564,110,"Leader"
263,1892,"Contibutor"
263,1850,"Contibutor"
263,1871,"Contibutor"
263,110,"Leader"
264,1711,"Contibutor"
264,119,"Leader"
265,951,"Contibutor"
265,119,"Leader"
266,119,"Contibutor"
266,119,"Leader"
267,119,"Contibutor"
267,119,"Leader"
268,115,"Contibutor"
268,115,"Leader"
269,1503,"Contibutor"
269,116,"Leader"
270,286,"Contibutor"
270,1775,"Contibutor"
270,146,"Contibutor"
270,113,"Leader"
271,116,"Contibutor"
271,116,"Leader"
272,2095,"Contibutor"
273,2069,"Contibutor"
273,2064,"Contibutor"
273,2072,"Contibutor"
273,107,"Contibutor"
273,113,"Leader"
274,107,"Contibutor"
274,105,"Contibutor"
274,108,"Contibutor"
274,1661,"Contibutor"
274,1905,"Contibutor"
274,1197,"Contibutor"
274,739,"Contibutor"
274,106,"Contibutor"
274,111,"Leader"
275,717,"Contibutor"
276,767,"Contibutor"
277,2065,"Contibutor"
278,1736,"Contibutor"
279,109,"Contibutor"
279,111,"Contibutor"
279,106,"Contibutor"
279,107,"Contibutor"
279,113,"Contibutor"
279,107,"Leader"
280,113,"Contibutor"
280,111,"Contibutor"
280,1661,"Contibutor"
280,1197,"Contibutor"
280,739,"Contibutor"
280,107,"Leader"
281,110,"Contibutor"
281,2376,"Contibutor"
281,110,"Leader"
1029,349,"Contibutor"
1029,146,"Contibutor"
1029,113,"Contibutor"
1029,1377,"Leader"
282,349,"Contibutor"
282,113,"Contibutor"
282,1377,"Leader"
283,113,"Contibutor"
283,301,"Contibutor"
283,2389,"Contibutor"
284,113,"Contibutor"
284,113,"Leader"
285,42,"Contibutor"
285,717,"Contibutor"
285,551,"Contibutor"
285,579,"Contibutor"
285,1322,"Contibutor"
285,110,"Leader"
286,1871,"Contibutor"
286,110,"Leader"
287,590,"Contibutor"
287,110,"Leader"
1030,195,"Contibutor"
1030,79,"Contibutor"
1030,262,"Contibutor"
1030,105,"Leader"
288,195,"Contibutor"
288,79,"Contibutor"
288,105,"Leader"
289,110,"Contibutor"
289,202,"Contibutor"
1031,93,"Contibutor"
1031,113,"Contibutor"
1031,2380,"Contibutor"
1031,2380,"Leader"
290,93,"Contibutor"
290,113,"Contibutor"
290,2380,"Contibutor"
1565,105,"Contibutor"
1565,113,"Contibutor"
1565,110,"Contibutor"
1565,106,"Contibutor"
1565,107,"Leader"
291,105,"Contibutor"
291,113,"Contibutor"
291,110,"Contibutor"
291,106,"Contibutor"
291,107,"Leader"
1032,195,"Contibutor"
1032,2258,"Contibutor"
1032,966,"Contibutor"
1032,2260,"Contibutor"
1032,105,"Leader"
292,105,"Contibutor"
292,195,"Contibutor"
292,2258,"Contibutor"
292,966,"Contibutor"
1033,195,"Contibutor"
1033,255,"Contibutor"
1033,2498,"Contibutor"
1033,1655,"Contibutor"
1033,105,"Leader"
293,105,"Contibutor"
293,195,"Contibutor"
293,255,"Contibutor"
293,2498,"Contibutor"
294,105,"Contibutor"
294,195,"Contibutor"
294,1579,"Contibutor"
294,79,"Contibutor"
294,146,"Contibutor"
294,80,"Contibutor"
295,105,"Contibutor"
295,195,"Contibutor"
295,314,"Contibutor"
295,79,"Contibutor"
1034,195,"Contibutor"
1034,252,"Contibutor"
1034,79,"Contibutor"
1034,2259,"Contibutor"
1034,105,"Leader"
296,105,"Contibutor"
296,195,"Contibutor"
296,252,"Contibutor"
296,79,"Contibutor"
297,105,"Contibutor"
297,195,"Contibutor"
297,356,"Contibutor"
297,262,"Contibutor"
297,79,"Contibutor"
1035,195,"Contibutor"
1035,356,"Contibutor"
1035,79,"Contibutor"
1035,105,"Leader"
1566,195,"Contibutor"
1566,356,"Contibutor"
1566,79,"Contibutor"
1566,105,"Leader"
298,105,"Contibutor"
298,195,"Contibutor"
298,356,"Contibutor"
298,79,"Contibutor"
299,697,"Contibutor"
299,113,"Contibutor"
300,113,"Contibutor"
300,79,"Contibutor"
300,1889,"Contibutor"
300,146,"Contibutor"
301,146,"Contibutor"
301,116,"Leader"
1036,2070,"Contibutor"
302,283,"Contibutor"
302,110,"Leader"
303,110,"Contibutor"
303,119,"Leader"
304,119,"Contibutor"
304,110,"Leader"
305,119,"Contibutor"
305,110,"Leader"
306,119,"Contibutor"
306,110,"Leader"
307,1568,"Contibutor"
307,2133,"Contibutor"
307,543,"Contibutor"
307,2176,"Contibutor"
307,2177,"Contibutor"
307,2178,"Contibutor"
307,110,"Leader"
308,1568,"Contibutor"
308,2133,"Contibutor"
308,543,"Contibutor"
308,2177,"Contibutor"
308,2176,"Contibutor"
308,2178,"Contibutor"
308,110,"Leader"
309,110,"Contibutor"
309,623,"Leader"
310,797,"Contibutor"
310,110,"Leader"
311,797,"Contibutor"
311,2248,"Contibutor"
311,110,"Leader"
312,1709,"Contibutor"
312,110,"Leader"
313,1662,"Contibutor"
313,110,"Leader"
314,110,"Contibutor"
314,110,"Leader"
315,2033,"Contibutor"
315,110,"Leader"
316,2033,"Contibutor"
316,110,"Leader"
317,1758,"Contibutor"
317,1847,"Contibutor"
317,1644,"Contibutor"
317,110,"Leader"
318,2536,"Contibutor"
318,110,"Leader"
319,1669,"Contibutor"
319,110,"Leader"
320,112,"Contibutor"
320,1656,"Contibutor"
320,90,"Contibutor"
320,112,"Leader"
321,112,"Contibutor"
321,112,"Leader"
322,112,"Contibutor"
322,112,"Leader"
323,112,"Contibutor"
323,112,"Leader"
324,112,"Contibutor"
324,11,"Contibutor"
324,112,"Leader"
325,112,"Contibutor"
325,739,"Contibutor"
325,1897,"Contibutor"
325,105,"Contibutor"
325,1599,"Contibutor"
326,90,"Contibutor"
326,112,"Leader"
327,2025,"Contibutor"
327,112,"Contibutor"
328,2025,"Contibutor"
328,112,"Contibutor"
329,2025,"Contibutor"
329,112,"Leader"
330,118,"Contibutor"
330,110,"Contibutor"
330,119,"Contibutor"
330,112,"Leader"
331,110,"Contibutor"
331,119,"Contibutor"
331,118,"Contibutor"
331,112,"Leader"
332,711,"Contibutor"
332,711,"Leader"
333,2536,"Contibutor"
333,110,"Leader"
334,112,"Contibutor"
334,2400,"Contibutor"
334,651,"Leader"
335,112,"Contibutor"
335,112,"Leader"
336,112,"Contibutor"
336,2400,"Contibutor"
336,651,"Leader"
1037,112,"Contibutor"
1037,115,"Contibutor"
1037,140,"Contibutor"
1037,552,"Contibutor"
1037,107,"Contibutor"
1037,1382,"Leader"
337,552,"Contibutor"
337,115,"Contibutor"
337,79,"Contibutor"
337,1382,"Contibutor"
337,107,"Leader"
338,2143,"Contibutor"
339,1847,"Contibutor"
339,785,"Contibutor"
339,1297,"Contibutor"
339,1718,"Contibutor"
339,291,"Contibutor"
340,113,"Contibutor"
340,961,"Contibutor"
341,935,"Contibutor"
341,2015,"Contibutor"
341,108,"Leader"
342,118,"Contibutor"
342,111,"Contibutor"
342,585,"Contibutor"
342,79,"Contibutor"
342,646,"Contibutor"
342,110,"Leader"
343,115,"Contibutor"
343,2419,"Contibutor"
343,2335,"Contibutor"
848,533,"Contibutor"
848,614,"Contibutor"
848,112,"Leader"
849,105,"Contibutor"
849,112,"Contibutor"
849,739,"Contibutor"
850,994,"Contibutor"
850,112,"Leader"
851,115,"Contibutor"
851,115,"Leader"
1038,109,"Leader"
1567,109,"Leader"
1039,2045,"Contibutor"
1039,690,"Leader"
1040,2045,"Contibutor"
1040,690,"Leader"
1041,690,"Contibutor"
1041,2622,"Contibutor"
1041,2464,"Contibutor"
1041,104,"Leader"
1568,690,"Contibutor"
1568,2622,"Contibutor"
1568,2464,"Contibutor"
1042,104,"Contibutor"
1042,104,"Leader"
1043,690,"Contibutor"
1043,1018,"Contibutor"
1043,104,"Leader"
1569,690,"Contibutor"
1569,1018,"Contibutor"
1044,305,"Contibutor"
1044,9,"Contibutor"
1044,120,"Contibutor"
1044,104,"Leader"
1045,273,"Contibutor"
1045,1018,"Contibutor"
1045,2585,"Contibutor"
1045,104,"Leader"
1046,279,"Contibutor"
1046,104,"Leader"
1047,104,"Contibutor"
1047,1024,"Contibutor"
1047,739,"Contibutor"
1047,690,"Leader"
1048,739,"Contibutor"
1048,690,"Leader"
1570,739,"Contibutor"
1570,690,"Leader"
1049,146,"Contibutor"
1049,1748,"Contibutor"
1049,2601,"Contibutor"
1049,2599,"Contibutor"
1049,2592,"Contibutor"
1049,104,"Leader"
1571,146,"Contibutor"
1571,1748,"Contibutor"
1571,2601,"Contibutor"
1571,2599,"Contibutor"
1571,2592,"Contibutor"
1571,104,"Leader"
1050,104,"Contibutor"
1050,104,"Leader"
1051,681,"Contibutor"
1051,94,"Contibutor"
1051,1683,"Contibutor"
1051,2589,"Contibutor"
1051,2594,"Contibutor"
1051,109,"Leader"
1053,109,"Contibutor"
1053,739,"Leader"
1054,739,"Contibutor"
1054,693,"Leader"
1055,146,"Contibutor"
1055,1748,"Contibutor"
1055,2601,"Contibutor"
1055,2599,"Contibutor"
1055,2592,"Contibutor"
1055,104,"Leader"
1572,146,"Contibutor"
1572,1748,"Contibutor"
1572,2601,"Contibutor"
1572,2599,"Contibutor"
1572,2592,"Contibutor"
1572,104,"Leader"
1056,109,"Contibutor"
1056,693,"Leader"
1058,2023,"Contibutor"
1058,1639,"Contibutor"
1058,109,"Leader"
1059,106,"Leader"
1060,681,"Contibutor"
1060,2589,"Contibutor"
1060,2594,"Contibutor"
1060,947,"Contibutor"
1060,109,"Leader"
1061,947,"Contibutor"
1061,104,"Contibutor"
1061,109,"Leader"
1062,1024,"Contibutor"
1062,104,"Contibutor"
1062,109,"Leader"
1063,693,"Contibutor"
1063,1653,"Contibutor"
1063,947,"Contibutor"
1063,109,"Leader"
1064,1024,"Contibutor"
1064,104,"Contibutor"
1064,109,"Leader"
1065,947,"Contibutor"
1065,1022,"Contibutor"
1065,948,"Contibutor"
1065,109,"Leader"
1066,146,"Contibutor"
1066,104,"Leader"
1067,739,"Contibutor"
1067,104,"Contibutor"
1067,109,"Leader"
1573,739,"Contibutor"
1573,104,"Contibutor"
1573,109,"Contibutor"
1573,104,"Leader"
1574,1606,"Contibutor"
1574,1676,"Contibutor"
1574,104,"Leader"
1068,727,"Contibutor"
1068,106,"Leader"
1069,1695,"Contibutor"
1069,1078,"Contibutor"
1069,1031,"Contibutor"
1069,1018,"Contibutor"
1069,104,"Leader"
1070,1692,"Contibutor"
1070,104,"Leader"
1575,1692,"Contibutor"
1575,104,"Leader"
1071,727,"Contibutor"
1071,106,"Leader"
1072,1780,"Contibutor"
1072,2617,"Contibutor"
1072,104,"Leader"
1073,727,"Contibutor"
1073,106,"Leader"
1074,203,"Contibutor"
1074,1079,"Contibutor"
1074,1631,"Contibutor"
1074,104,"Leader"
1576,203,"Contibutor"
1576,1079,"Contibutor"
1576,1631,"Contibutor"
1576,104,"Leader"
1075,967,"Contibutor"
1075,106,"Leader"
1076,601,"Contibutor"
1076,621,"Contibutor"
1076,279,"Contibutor"
1076,104,"Leader"
1077,2598,"Contibutor"
1077,2618,"Contibutor"
1077,1780,"Contibutor"
1077,104,"Leader"
1078,263,"Contibutor"
1078,106,"Leader"
1079,146,"Contibutor"
1079,1078,"Contibutor"
1079,104,"Leader"
1080,106,"Contibutor"
1080,789,"Contibutor"
1080,106,"Leader"
1081,1780,"Contibutor"
1081,279,"Contibutor"
1081,104,"Leader"
1577,1780,"Contibutor"
1577,279,"Contibutor"
1577,104,"Leader"
1082,727,"Contibutor"
1082,106,"Leader"
1083,727,"Contibutor"
1083,106,"Leader"
1084,1780,"Contibutor"
1084,1018,"Contibutor"
1084,1780,"Leader"
1085,1079,"Contibutor"
1085,83,"Contibutor"
1085,203,"Contibutor"
1085,1909,"Contibutor"
1085,104,"Leader"
1578,1079,"Contibutor"
1578,83,"Contibutor"
1578,203,"Contibutor"
1578,1909,"Contibutor"
1578,104,"Leader"
1086,727,"Contibutor"
1086,106,"Leader"
1087,1780,"Contibutor"
1087,238,"Contibutor"
1087,1018,"Contibutor"
1087,185,"Contibutor"
1087,2590,"Contibutor"
1087,104,"Leader"
1088,690,"Contibutor"
1088,2477,"Contibutor"
1088,1821,"Contibutor"
1088,2023,"Contibutor"
1088,1639,"Contibutor"
1088,109,"Leader"
977,1862,"Contibutor"
977,110,"Leader"
1089,1631,"Contibutor"
1089,1032,"Contibutor"
1089,944,"Contibutor"
1089,2606,"Contibutor"
1089,2625,"Contibutor"
1089,109,"Leader"
1579,1631,"Contibutor"
1579,1032,"Contibutor"
1579,944,"Contibutor"
1579,2606,"Contibutor"
1579,2625,"Contibutor"
1579,109,"Leader"
1090,1018,"Contibutor"
1090,1676,"Contibutor"
1090,1824,"Contibutor"
1090,474,"Contibutor"
1090,2611,"Contibutor"
1090,104,"Leader"
1091,2576,"Contibutor"
1091,439,"Contibutor"
1091,1780,"Contibutor"
1091,104,"Leader"
1092,1398,"Contibutor"
1092,2616,"Contibutor"
1092,2333,"Contibutor"
1092,951,"Contibutor"
1092,1031,"Contibutor"
1092,104,"Leader"
1093,2023,"Contibutor"
1093,1200,"Contibutor"
1093,739,"Contibutor"
1093,109,"Leader"
1094,2594,"Contibutor"
1094,109,"Leader"
1095,1200,"Contibutor"
1095,109,"Leader"
1096,87,"Contibutor"
1096,681,"Contibutor"
1096,1200,"Contibutor"
1096,2594,"Contibutor"
1096,109,"Leader"
1097,109,"Contibutor"
1097,109,"Leader"
853,2638,"Contibutor"
853,739,"Contibutor"
853,945,"Contibutor"
853,107,"Leader"
854,739,"Contibutor"
854,2670,"Contibutor"
854,2666,"Contibutor"
854,106,"Leader"
855,105,"Leader"
856,110,"Contibutor"
856,105,"Leader"
857,945,"Contibutor"
857,111,"Leader"
858,2656,"Contibutor"
858,960,"Contibutor"
858,945,"Contibutor"
858,105,"Leader"
859,739,"Contibutor"
859,106,"Contibutor"
859,111,"Contibutor"
859,950,"Contibutor"
859,1800,"Contibutor"
859,107,"Leader"
860,105,"Contibutor"
860,1732,"Contibutor"
860,111,"Leader"
861,2671,"Contibutor"
861,1746,"Contibutor"
861,1764,"Contibutor"
861,2691,"Contibutor"
861,111,"Leader"
862,111,"Leader"
863,111,"Leader"
864,111,"Leader"
865,186,"Contibutor"
865,111,"Leader"
866,273,"Contibutor"
866,363,"Contibutor"
866,111,"Leader"
867,107,"Contibutor"
867,106,"Contibutor"
867,105,"Contibutor"
867,111,"Contibutor"
867,1631,"Leader"
868,107,"Contibutor"
868,106,"Contibutor"
868,113,"Contibutor"
868,111,"Contibutor"
868,1631,"Contibutor"
868,105,"Leader"
869,107,"Contibutor"
869,105,"Contibutor"
869,1816,"Contibutor"
869,481,"Contibutor"
869,1631,"Leader"
870,111,"Leader"
871,111,"Leader"
872,528,"Contibutor"
872,646,"Contibutor"
872,445,"Contibutor"
872,945,"Contibutor"
872,2660,"Contibutor"
872,107,"Leader"
873,191,"Contibutor"
873,2094,"Contibutor"
873,106,"Leader"
874,106,"Contibutor"
874,111,"Leader"
875,105,"Leader"
876,107,"Contibutor"
876,106,"Contibutor"
876,1661,"Contibutor"
876,105,"Contibutor"
876,111,"Leader"
877,105,"Leader"
878,107,"Contibutor"
878,106,"Contibutor"
878,105,"Contibutor"
878,111,"Contibutor"
878,1631,"Contibutor"
878,1661,"Leader"
879,1661,"Contibutor"
879,111,"Leader"
880,10,"Contibutor"
880,803,"Contibutor"
880,1030,"Contibutor"
880,111,"Leader"
881,1746,"Contibutor"
881,1764,"Contibutor"
881,105,"Leader"
882,1631,"Leader"
883,1211,"Contibutor"
883,1595,"Contibutor"
883,1596,"Contibutor"
883,111,"Leader"
884,960,"Contibutor"
884,196,"Contibutor"
884,111,"Leader"
885,1122,"Contibutor"
885,1746,"Contibutor"
885,1764,"Contibutor"
885,105,"Leader"
886,111,"Leader"
887,111,"Leader"
888,2668,"Contibutor"
888,1725,"Contibutor"
888,106,"Leader"
889,945,"Contibutor"
889,107,"Leader"
890,1631,"Leader"
891,108,"Contibutor"
891,105,"Leader"
892,106,"Contibutor"
892,111,"Leader"
893,106,"Contibutor"
893,111,"Leader"
894,106,"Contibutor"
894,105,"Contibutor"
894,111,"Leader"
895,945,"Contibutor"
895,105,"Leader"
896,951,"Contibutor"
896,694,"Contibutor"
896,118,"Leader"
